control_number,species_code,taxa,class,genus,species,subspecies,specific_name,generic_name,description,quantity,unit,value,country_origin,country_imp_exp,purpose,source,action,disposition,disposition_date,disposition_year,shipment_date,shipment_year,import_export,port,us_co,foreign_co,cleaning_notes
2016846900,EPAN,amphibian,Amphibia,Epipedobates,anthonyi,NA,NA,POISON-ARROW FROG,LIV,10,NO,NA,EC,EC,T,C,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,DE,NA,NA,NA
2016846900,OOSY,amphibian,Amphibia,Oophaga,sylvatica,NA,NA,POISON-ARROW FROG,LIV,2,NO,NA,EC,EC,T,R,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,DE,NA,NA,NA
2016846900,OOSY,amphibian,Amphibia,Oophaga,sylvatica,NA,NA,POISON-ARROW FROG,LIV,3,NO,NA,EC,EC,T,R,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,DE,NA,NA,NA
2016846900,OOSY,amphibian,Amphibia,Oophaga,sylvatica,NA,NA,POISON-ARROW FROG,LIV,4,NO,NA,EC,EC,T,R,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,DE,NA,NA,NA
2016846900,DTRI,amphibian,Amphibia,Epipedobates,tricolor,NA,PHANTASMAL,POISON-ARROW FROG,LIV,16,NO,NA,EC,EC,T,C,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,DE,NA,NA,NA
2016846900,HBT?,amphibian,Amphibia,Hyalinobatrachium,sp.,NA,GLASS,FROG,LIV,10,NO,NA,EC,EC,T,C,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,DE,NA,NA,NA
2016846900,GAS?,amphibian,Amphibia,Gastrotheca,sp.,NA,MARSUPIAL,FROG,LIV,6,NO,NA,EC,EC,T,C,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,DE,NA,NA,NA
2016846900,OOSY,amphibian,Amphibia,Oophaga,sylvatica,NA,NA,POISON-ARROW FROG,LIV,10,NO,NA,EC,EC,T,R,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,DE,NA,NA,NA
2016846923,CECN,amphibian,Amphibia,Ceratophrys,cornuta,NA,SURINAM HORNED,FROG,LIV,120,NO,NA,SR,SR,T,W,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016846923,ATSM,amphibian,Amphibia,Atelopus,spumarius,NA,PEBAS STUBFOOT,TOAD,LIV,30,NO,NA,SR,SR,T,W,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016846995,HYLP,amphibian,Amphibia,Hyla,punctata,NA,POLKADOT TREE,FROG,LIV,11,NO,NA,SR,SR,T,W,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016846995,PHHP,amphibian,Amphibia,Phyllomedusa,hypocondrialis,NA,ORANGE-LEGGED LEAF,FROG,LIV,108,NO,NA,SR,SR,T,W,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016846995,SPHL,amphibian,Amphibia,Sphaenorhynchus,lacteus,NA,ORINOCO LIME TREE,FROG,LIV,7,NO,NA,SR,SR,T,W,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016846995,HLCP,amphibian,Amphibia,Hyla,leucophyllata,NA,BEIREIS' TREE,FROG,LIV,104,NO,NA,SR,SR,T,W,C,C,2016-04-20T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016847265,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18800,KG,NA,CN,CN,T,C,C,C,2016-04-20T00:00:00Z,2016,2016-04-23T00:00:00Z,2016,I,SE,NA,NA,NA
2016847433,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,BOD,240,NO,NA,CN,HK,T,F,C,C,2016-04-20T00:00:00Z,2016,2016-04-18T00:00:00Z,2016,I,SF,NA,NA,NA
2016847636,PBIF,amphibian,Amphibia,Phrynomantis,bifasciatus,NA,S AFR SNAKE-NECK,FROG,LIV,20,NO,NA,TG,TG,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016847714,PHNG,amphibian,Amphibia,Paramesotriton,hongkongensis,NA,NA,NEWT,LIV,18,NO,NA,SG,SG,T,C,C,C,2016-04-21T00:00:00Z,2016,2016-04-17T00:00:00Z,2016,I,NY,NA,NA,NA
2016847798,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,LPS,1,NO,NA,AU,CA,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,LO,NA,NA,NA
2016847837,MPLC,amphibian,Amphibia,Mantella,pulchra,NA,PARKER'S,MANTELLA,LIV,11,NO,NA,MG,MG,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016847837,DYGU,amphibian,Amphibia,Dyscophus,guineti,NA,SAMBAVA TOMATO,FROG,LIV,50,NO,NA,MG,MG,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016847837,MABA,amphibian,Amphibia,Mantella,baroni,NA,BARON'S,MANTELLA,LIV,87,NO,NA,MG,MG,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016847837,MMAD,amphibian,Amphibia,Mantella,madagascariensis,NA,MADAGASCAN,MANTELLA,LIV,5,NO,NA,MG,MG,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016847840,MANB,amphibian,Amphibia,Mantella,betsileo,NA,BRONZE,MANTELLA,LIV,36,NO,NA,MG,MG,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016847840,DYGU,amphibian,Amphibia,Dyscophus,guineti,NA,SAMBAVA TOMATO,FROG,LIV,50,NO,NA,MG,MG,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016847840,MNNG,amphibian,Amphibia,Mantella,nigricans,NA,GOLDEN,MANTELLA,LIV,25,NO,NA,MG,MG,T,W,C,C,2016-04-21T00:00:00Z,2016,2016-04-20T00:00:00Z,2016,I,MI,NA,NA,NA
2016848340,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,4128,NO,NA,EC,EC,T,C,C,C,2016-04-22T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,NY,NA,NA,NA
2016848353,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1200,NO,NA,SG,SG,T,W,C,C,2016-04-22T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,CH,NA,NA,NA
2016848362,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,200,NO,NA,SG,SG,T,C,C,C,2016-04-22T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,NY,NA,NA,NA
2016848526,LIBL,amphibian,Amphibia,Limnonectes,blythii,NA,BLYTH'S WART,FROG,LIV,1,NO,NA,MY,MY,T,W,C,C,2016-04-22T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,MI,NA,NA,NA
2016848526,MENA,amphibian,Amphibia,Megophrys,nasuta,NA,SPADEFOOT,TOAD,LIV,40,NO,NA,MY,MY,T,W,C,C,2016-04-22T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,MI,NA,NA,NA
2016848526,NYPI,amphibian,Amphibia,Nyctixalus,pictus,NA,PAINTED INDONESIAN,TREEFROG,LIV,1,NO,NA,MY,MY,T,W,C,C,2016-04-22T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,MI,NA,NA,NA
2016848554,CEGU,amphibian,Amphibia,Ceratobatrachus,guentheri,NA,GUNTHER'S TRIANGLE,FROG,LIV,132,NO,NA,SB,SB,T,W,C,C,2016-04-22T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,LA,NA,NA,NA
2016848945,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1025,NO,NA,SG,SG,T,W,C,C,2016-04-23T00:00:00Z,2016,2016-04-23T00:00:00Z,2016,I,LA,NA,NA,NA
2016849015,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,19747,KG,NA,CN,CN,T,W,C,C,2016-04-24T00:00:00Z,2016,2016-04-26T00:00:00Z,2016,I,LA,NA,NA,NA
2016849016,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18114.6,KG,NA,CN,CN,T,C,C,C,2016-04-24T00:00:00Z,2016,2016-04-26T00:00:00Z,2016,I,LA,NA,NA,NA
2016849032,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,2550,NO,NA,ID,ID,T,C,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849032,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,12,NO,NA,ID,ID,T,C,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849033,OOLI,amphibian,Amphibia,Occidozyga,lima,NA,JAVA,FROG,LIV,150,NO,NA,ID,ID,T,C,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849033,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,750,NO,NA,ID,ID,T,C,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849045,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,140,NO,NA,SG,SG,T,C,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849049,RLEU,amphibian,Amphibia,Rhacophorus,leucomystax,NA,FLYING,FROG,LIV,177,NO,NA,VN,VN,T,W,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849049,BUME,amphibian,Amphibia,Bufo,melanostictus,NA,BLACK-SPINED,TOAD,LIV,87,NO,NA,VN,VN,T,W,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849049,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,161,NO,NA,VN,VN,T,W,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849049,OCLI,amphibian,Amphibia,Occidozyga,lima,NA,JAVA,FROG,LIV,164,NO,NA,VN,VN,T,W,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849055,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,20,NO,NA,CN,HK,T,W,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849059,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,75,NO,NA,SG,SG,T,W,C,C,2016-04-24T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,LA,NA,NA,NA
2016849214,RACH,amphibian,Amphibia,Rana,chensinensis,NA,INKIAPO,FROG,BOD,190,KG,NA,HK,HK,T,C,C,C,2016-04-25T00:00:00Z,2016,2016-04-25T00:00:00Z,2016,I,NW,NA,NA,NA
2016849234,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,225,NO,NA,ID,ID,T,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,NY,NA,NA,NA
2016849236,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,325,NO,NA,HK,HK,T,C,C,C,2016-04-25T00:00:00Z,2016,2016-04-24T00:00:00Z,2016,I,NY,NA,NA,NA
2016849280,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED LEAF,FROG,SPE,2,NO,NA,HK,HK,S,C,C,C,2016-04-25T00:00:00Z,2016,2016-03-25T00:00:00Z,2016,I,SF,NA,NA,NA
2016849376,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,26400,NO,NA,TW,TW,T,R,C,C,2016-04-25T00:00:00Z,2016,2016-04-25T00:00:00Z,2016,I,LA,NA,NA,NA
2016849621,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,16752.6,KG,NA,CN,CN,T,C,C,C,2016-04-25T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,LA,NA,NA,NA
2016849630,HOOC,amphibian,Amphibia,Hoplobatrachus,occipitalis,NA,AFRICAN PETERS,FROG,SPE,1,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,HPIC,amphibian,Amphibia,Hyperolius,picturatus,NA,TANZANIA REED,FROG,SPE,11,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,SPE,19,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,HYGU,amphibian,Amphibia,Hyperolius,guttulatus,NA,DOTTED REED,FROG,SPE,1,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,HYPF,amphibian,Amphibia,Hyperolius,fusciventris,NA,LIME REED,FROG,SPE,7,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,PCCR,amphibian,Amphibia,Phrynobatrachus,calcaratus,NA,BOUTRY RIVER,FROG,SPE,2,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,WASF,amphibian,Amphibia,Arthroleptis,poecilonotus,NA,W. AFR. SCREECHING,FROG,SPE,25,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,PCD?,amphibian,Amphibia,Ptychadena,sp.,NA,GRASSLAND,FROG,SPE,5,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,PLTF,amphibian,Amphibia,Phrynobatrachus,latifrons,NA,AHL'S RIVER,FROG,SPE,12,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,PTOX,amphibian,Amphibia,Ptychadena,oxyrhynchus,NA,KAFFIRL. GRASSLAND,FROG,SPE,1,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,AUBS,amphibian,Amphibia,Aubria,subsigillata,NA,BROWN BALL,FROG,SPE,3,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,CRFS,amphibian,Amphibia,Chiromantis,rufescens,NA,AFR FOAM-NEST TREE,FROG,SPE,11,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,PBC?,amphibian,Amphibia,Phrynobatrachus,sp.,NA,RIVER,FROG,SPE,6,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,AFDO,amphibian,Amphibia,Afrixalus,dorsalis,NA,BROWN BANANA,FROG,SPE,9,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,CLCM,amphibian,Amphibia,Cardioglossa,leucomystax,NA,SILVER LONG-FINGER,FROG,SPE,2,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,HABL,amphibian,Amphibia,Hylarana,albolabris,NA,WHITE-LIPPED,FROG,SPE,9,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,HYCN,amphibian,Amphibia,Hyperolius,concolor,NA,VARIABLE REED,FROG,SPE,5,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849630,PPLI,amphibian,Amphibia,Phrynobatrachus,plicatus,NA,COAST RIVER,FROG,SPE,11,NO,NA,GH,GH,S,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SE,NA,NA,NA
2016849634,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,135.5,KG,NA,MX,MX,T,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-25T00:00:00Z,2016,I,NG,NA,NA,NA
2016849634,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,SPE,475,KG,NA,MX,MX,T,W,C,C,2016-04-25T00:00:00Z,2016,2016-04-25T00:00:00Z,2016,I,NG,NA,NA,NA
2016849713,DPUM,amphibian,Amphibia,Oophaga,pumilio,NA,STRAWBERRY,POISON-ARROW FROG,LIV,50,NO,NA,NI,NI,T,C,R,R,2016-04-25T00:00:00Z,2016,2016-04-25T00:00:00Z,2016,I,MI,NA,NA,NA
2016849713,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED LEAF,FROG,LIV,100,NO,NA,NI,NI,T,C,R,R,2016-04-25T00:00:00Z,2016,2016-04-25T00:00:00Z,2016,I,MI,NA,NA,NA
2016849817,RASY,amphibian,Amphibia,Rana,sylvatica,NA,WOOD,FROG,EGG,75,NO,NA,CA,CA,T,W,C,C,2016-04-26T00:00:00Z,2016,2016-04-26T00:00:00Z,2016,I,HO,NA,NA,NA
2016849887,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,BOD,440,GM,NA,LA,LA,P,U,R,R,2016-04-25T00:00:00Z,2016,2016-04-22T00:00:00Z,2016,I,SF,NA,NA,NA
2016850038,BOOR,amphibian,Amphibia,Bombina,orientalis,NA,ORIENTAL FIREBELLY,TOAD,LIV,10000,NO,NA,KR,KR,T,C,C,C,2016-04-26T00:00:00Z,2016,2016-04-26T00:00:00Z,2016,I,LA,NA,NA,NA
2016850043,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,43200,NO,NA,TW,TW,T,C,C,C,2016-04-26T00:00:00Z,2016,2016-04-26T00:00:00Z,2016,I,LA,NA,NA,NA
2016850161,RHAC,amphibian,Amphibia,Rhacophorus,sp.,NA,FLYING,FROG,BOD,4,NO,NA,ID,ID,P,W,R,S,2016-05-09T00:00:00Z,2016,2016-04-23T00:00:00Z,2016,I,SF,NA,NA,NA
2016850431,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,500,NO,NA,HK,HK,T,C,C,C,2016-04-26T00:00:00Z,2016,2016-04-26T00:00:00Z,2016,I,AT,NA,NA,NA
2016850549,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,600,NO,NA,CL,CL,T,C,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,DE,NA,NA,NA
2016850797,DUME,amphibian,Amphibia,Duttaphrynus,melanostictus,NA,COMMON INDIAN,TOAD,LIV,43,NO,NA,ID,ID,T,W,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,MI,NA,NA,NA
2016850797,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,526,NO,NA,ID,ID,T,W,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,MI,NA,NA,NA
2016850800,HYPF,amphibian,Amphibia,Hyperolius,fusciventris,NA,LIME REED,FROG,LIV,60,NO,NA,TG,TG,T,W,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,MI,NA,NA,NA
2016851238,BOOA,amphibian,Amphibia,Boophis,albilabris,NA,WHT-LIP BRIGHT-EYE,FROG,LIV,10,NO,NA,MG,MG,T,W,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,LA,NA,NA,NA
2016851238,HETR,amphibian,Amphibia,Heterixalus,tricolor,NA,THREE-COLORED REED,FROG,LIV,10,NO,NA,MG,MG,T,W,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,LA,NA,NA,NA
2016851238,BOOM,amphibian,Amphibia,Boophis,madagascariensis,NA,MG BRIGHT-EYED,FROG,LIV,8,NO,NA,MG,MG,T,W,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,LA,NA,NA,NA
2016851238,HMAD,amphibian,Amphibia,Heterixalus,madagascariensis,NA,MADAGASCAR REED,FROG,LIV,8,NO,NA,MG,MG,T,W,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,LA,NA,NA,NA
2016851238,DYGU,amphibian,Amphibia,Dyscophus,guineti,NA,SAMBAVA TOMATO,FROG,LIV,6,NO,NA,MG,MG,T,W,C,C,2016-04-27T00:00:00Z,2016,2016-04-27T00:00:00Z,2016,I,LA,NA,NA,NA
2016852341,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,900,NO,NA,SG,SG,T,W,C,C,2016-04-29T00:00:00Z,2016,2016-04-29T00:00:00Z,2016,I,CH,NA,NA,NA
2016852385,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,SG,SG,T,C,C,C,2016-04-29T00:00:00Z,2016,2016-04-29T00:00:00Z,2016,I,NY,NA,NA,NA
2016852405,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,3712,NO,NA,EC,EC,T,C,C,C,2016-04-29T00:00:00Z,2016,2016-04-29T00:00:00Z,2016,I,NY,NA,NA,NA
2016852765,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17690,KG,NA,CN,CN,T,C,C,C,2016-04-29T00:00:00Z,2016,2016-05-02T00:00:00Z,2016,I,LA,NA,NA,NA
2016852766,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,16329,KG,NA,CN,CN,T,C,C,C,2016-04-29T00:00:00Z,2016,2016-05-02T00:00:00Z,2016,I,LA,NA,NA,NA
2016852898,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,2100,NO,NA,ID,ID,T,C,C,C,2016-05-01T00:00:00Z,2016,2016-05-01T00:00:00Z,2016,I,LA,NA,NA,NA
2016852906,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,HK,HK,T,C,C,C,2016-05-01T00:00:00Z,2016,2016-04-30T00:00:00Z,2016,I,LA,NA,NA,NA
2016852908,OOLI,amphibian,Amphibia,Occidozyga,lima,NA,JAVA,FROG,LIV,75,NO,NA,ID,ID,T,C,C,C,2016-05-01T00:00:00Z,2016,2016-05-01T00:00:00Z,2016,I,LA,NA,NA,NA
2016852908,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,500,NO,NA,ID,ID,T,C,C,C,2016-05-01T00:00:00Z,2016,2016-05-01T00:00:00Z,2016,I,LA,NA,NA,NA
2016852919,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,550,NO,NA,SG,SG,T,W,C,C,2016-05-01T00:00:00Z,2016,2016-05-01T00:00:00Z,2016,I,LA,NA,NA,NA
2016852921,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,300,NO,NA,SG,SG,T,W,C,C,2016-05-01T00:00:00Z,2016,2016-05-01T00:00:00Z,2016,I,LA,NA,NA,NA
2016852966,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,456,NO,NA,PH,PH,S,W,C,C,2016-05-02T00:00:00Z,2016,2016-04-29T00:00:00Z,2016,I,DE,NA,NA,NA
2016853003,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18114.6,KG,NA,CN,CN,T,C,C,C,2016-05-02T00:00:00Z,2016,2016-05-06T00:00:00Z,2016,I,NW,NA,NA,NA
2016853004,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18114.6,KG,NA,CN,CN,T,C,C,C,2016-05-02T00:00:00Z,2016,2016-05-02T00:00:00Z,2016,I,NW,NA,NA,NA
2016853005,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18114.6,KG,NA,CN,CN,T,C,C,C,2016-05-02T00:00:00Z,2016,2016-05-02T00:00:00Z,2016,I,NW,NA,NA,NA
2016853435,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,75,NO,NA,ID,ID,T,W,C,C,2016-05-02T00:00:00Z,2016,2016-05-01T00:00:00Z,2016,I,NY,NA,NA,NA
2016853442,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,420,NO,NA,HK,HK,T,C,C,C,2016-05-02T00:00:00Z,2016,2016-05-01T00:00:00Z,2016,I,NY,NA,NA,NA
2016853757,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,LPS,3,NO,NA,AU,CA,T,W,C,C,2016-05-02T00:00:00Z,2016,2016-04-29T00:00:00Z,2016,I,LO,NA,NA,NA
2016853807,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED LEAF,FROG,LIV,300,NO,NA,NI,NI,T,C,C,C,2016-05-03T00:00:00Z,2016,2016-05-02T00:00:00Z,2016,I,MI,NA,NA,NA
2016853825,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,250,NO,NA,HK,HK,T,C,C,C,2016-05-03T00:00:00Z,2016,2016-05-03T00:00:00Z,2016,I,AT,NA,NA,NA
