control_number,species_code,taxa,class,genus,species,subspecies,specific_name,generic_name,description,quantity,unit,value,country_origin,country_imp_exp,purpose,source,action,disposition,disposition_date,disposition_year,shipment_date,shipment_year,import_export,port,us_co,foreign_co,cleaning_notes
NA,RLEU,amphibian,Amphibia,Rhacophorus,leucomystax,NA,FLYING,FROG,LIV,200,NO,NA,VN,VN,T,W,C,C,2015-03-25,2015,2015-03-25,2015,I,MI,NA,NA,NA
NA,PHTE,amphibian,Amphibia,Phyllobates,terribilis,NA,GOLDEN,POISON FROG,LIV,23,NO,NA,CO,CO,T,C,C,C,2015-03-25,2015,2015-03-25,2015,I,SF,NA,NA,NA
NA,PART,amphibian,Amphibia,Phyllobates,aurotaenia,NA,KOKOE,POISON FROG,LIV,30,NO,NA,CO,CO,T,C,C,C,2015-03-25,2015,2015-03-25,2015,I,SF,NA,NA,NA
NA,DTRU,amphibian,Amphibia,Dendrobates,truncatus,NA,YELLOW-STRIPED,POISON-ARROW FROG,LIV,35,NO,NA,CO,CO,T,C,C,C,2015-03-25,2015,2015-03-25,2015,I,SF,NA,NA,NA
NA,DEAU,amphibian,Amphibia,Dendrobates,auratus,NA,GREEN,POISON-ARROW FROG,LIV,25,NO,NA,CO,CO,T,C,C,C,2015-03-25,2015,2015-03-25,2015,I,SF,NA,NA,NA
NA,PBFA,amphibian,Amphibia,Phrynomerus,bifasciatus,NA,BLACK WALKING,FROG,LIV,75,NO,NA,TG,TG,T,W,C,C,2015-03-25,2015,2015-03-25,2015,I,AT,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,1400,NO,NA,HK,HK,T,C,C,C,2015-03-26,2015,2015-03-26,2015,I,AT,NA,NA,NA
NA,POOT,amphibian,Amphibia,Polypedates,otilophus,NA,BOGON WHIPPING,FROG,LIV,12,NO,NA,ID,FR,T,W,C,C,2015-03-26,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,MENA,amphibian,Amphibia,Megophrys,nasuta,NA,SPADEFOOT,TOAD,LIV,10,NO,NA,ID,FR,T,W,C,C,2015-03-26,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,NEUC,amphibian,Amphibia,Neurergus,crocatus,NA,LAKE URMIA,NEWT,LIV,40,NO,NA,DE,FR,T,C,C,C,2015-03-26,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,PRES,amphibian,Amphibia,Phrynohyas,resinifictrix,NA,GOLDEN-EYED TREE,FROG,LIV,40,NO,NA,FR,FR,T,C,C,C,2015-03-26,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,GAS?,amphibian,Amphibia,Gastrotheca,sp.,NA,MARSUPIAL,FROG,LIV,20,NO,NA,DE,FR,T,C,C,C,2015-03-26,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,100,NO,NA,FR,FR,T,C,C,C,2015-03-26,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,LPL?,amphibian,Amphibia,Leptopelis,sp.,NA,FOREST TREE,FROG,LIV,7,NO,NA,CM,FR,T,W,C,C,2015-03-26,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,800,KG,NA,TW,CN,T,R,C,C,2015-03-26,2015,2015-03-26,2015,I,SF,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1350,NO,NA,SG,SG,T,W,C,C,2015-03-27,2015,2015-03-27,2015,I,CH,NA,NA,NA
NA,DYGU,amphibian,Amphibia,Dyscophus,guineti,NA,SAMBAVA TOMATO,FROG,LIV,100,NO,NA,MG,MG,T,W,C,C,2015-03-27,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,MABA,amphibian,Amphibia,Mantella,baroni,NA,BARON'S,MANTELLA,LIV,100,NO,NA,MG,MG,T,W,C,C,2015-03-27,2015,2015-03-26,2015,I,MI,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,3272,NO,NA,EC,EC,T,C,C,C,2015-03-27,2015,2015-03-27,2015,I,NY,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,600,NO,NA,HK,HK,T,C,C,C,2015-03-27,2015,2015-03-22,2015,I,NY,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,75,NO,NA,ID,ID,T,W,C,C,2015-03-27,2015,2015-03-22,2015,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,5040,NO,NA,TW,TW,T,C,C,C,2015-03-27,2015,2015-03-25,2015,I,LA,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,LPS,1,NO,NA,AU,CA,T,W,C,C,2015-03-28,2015,2015-03-26,2015,I,LO,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,975,NO,NA,SG,SG,T,W,C,C,2015-03-28,2015,2015-03-28,2015,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,850,NO,NA,HK,HK,T,C,C,C,2015-03-29,2015,2015-03-28,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,1350,NO,NA,ID,ID,T,C,C,C,2015-03-29,2015,2015-03-29,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,250,NO,NA,ID,ID,T,C,C,C,2015-03-29,2015,2015-03-29,2015,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,720,NO,NA,CN,HK,T,W,C,C,2015-03-29,2015,2015-03-29,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,75,NO,NA,SG,SG,T,W,C,C,2015-03-29,2015,2015-03-29,2015,I,LA,NA,NA,NA
NA,PBIF,amphibian,Amphibia,Phrynomantis,bifasciatus,NA,S AFR SNAKE-NECK,FROG,LIV,141,NO,NA,GH,GH,T,W,C,C,2015-03-30,2015,2015-03-29,2015,I,LA,NA,NA,NA
NA,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,30,NO,NA,VN,VN,T,W,C,C,2015-03-30,2015,2015-03-30,2015,I,MI,NA,NA,NA
NA,RAER,amphibian,Amphibia,Rana,erythraea,NA,RED-EARED,FROG,LIV,60,NO,NA,VN,VN,T,W,C,C,2015-03-30,2015,2015-03-30,2015,I,MI,NA,NA,NA
NA,THEA,amphibian,Amphibia,Theloderma,asperum,NA,HILL GARDEN BUGEYE,FROG,LIV,30,NO,NA,VN,VN,T,W,C,C,2015-03-30,2015,2015-03-30,2015,I,MI,NA,NA,NA
NA,PBFA,amphibian,Amphibia,Phrynomerus,bifasciatus,NA,BLACK WALKING,FROG,LIV,100,NO,NA,TZ,TZ,T,W,C,C,2015-03-31,2015,2015-03-30,2015,I,MI,NA,NA,NA
NA,PYAD,amphibian,Amphibia,Pyxicephalus,adspersus,NA,TSCHUDI'S AFRICAN,BULLFROG,LIV,91,NO,NA,TZ,TZ,T,W,C,C,2015-03-31,2015,2015-03-30,2015,I,MI,NA,NA,NA
NA,KAMA,amphibian,Amphibia,Kassina,maculata,NA,SPOTTED RUNNING,FROG,LIV,29,NO,NA,TZ,TZ,T,W,C,C,2015-03-31,2015,2015-03-30,2015,I,MI,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1600,KG,NA,TW,CN,T,R,C,C,2015-03-31,2015,2015-03-31,2015,I,SF,NA,NA,NA
NA,DPUM,amphibian,Amphibia,Oophaga,pumilio,NA,STRAWBERRY,POISON-ARROW FROG,LIV,100,NO,NA,NI,NI,T,C,C,C,2015-03-31,2015,2015-03-31,2015,I,MI,NA,NA,NA
NA,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,SPE,1619,KG,NA,MX,MX,T,W,C,C,2015-03-31,2015,2015-03-31,2015,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,759,KG,NA,MX,MX,T,W,C,C,2015-03-31,2015,2015-03-31,2015,I,NG,NA,NA,NA
NA,KASE,amphibian,Amphibia,Kassina,senegalensis,NA,SENEGAL RUNNING,FROG,SPE,4,NO,NA,CD,BE,S,W,C,C,2015-03-31,2015,2015-03-31,2015,I,SF,NA,NA,NA
NA,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED LEAF,FROG,LIV,100,NO,NA,NI,NI,T,C,C,C,2015-04-01,2015,2015-03-31,2015,I,MI,NA,NA,NA
NA,DPUM,amphibian,Amphibia,Oophaga,pumilio,NA,STRAWBERRY,POISON-ARROW FROG,LIV,50,NO,NA,NI,NI,T,C,C,C,2015-04-01,2015,2015-03-31,2015,I,MI,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,700,KG,NA,TW,CN,T,R,C,C,2015-04-01,2015,2015-04-01,2015,I,SF,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,1500,NO,NA,CN,HK,T,C,C,C,2015-04-01,2015,2015-04-02,2015,I,TP,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,360,NO,NA,CN,HK,T,C,C,C,2015-04-01,2015,2015-04-02,2015,I,TP,NA,NA,NA
NA,TRIT,amphibian,Amphibia,Triturus,sp.,NA,NA,NEWT,LIV,85,NO,NA,DE,NL,T,C,C,C,2015-04-01,2015,2015-04-01,2015,I,MI,NA,NA,NA
NA,TCRN,amphibian,Amphibia,Triturus,carnifex,NA,VIENNA,NEWT,LIV,54,NO,NA,DE,NL,T,C,C,C,2015-04-01,2015,2015-04-01,2015,I,MI,NA,NA,NA
NA,NEUC,amphibian,Amphibia,Neurergus,crocatus,NA,LAKE URMIA,NEWT,LIV,60,NO,NA,DE,NL,T,C,C,C,2015-04-01,2015,2015-04-01,2015,I,MI,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,3450,NO,NA,DO,DO,T,C,C,C,2015-04-01,2015,2015-03-25,2015,I,NY,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,100,NO,NA,HK,HK,T,C,C,C,2015-04-02,2015,2015-03-29,2015,I,NY,NA,NA,NA
NA,CYPY,amphibian,Amphibia,Cynops,pyrrhogaster,NA,JAPANESE FIREBELLY,NEWT,LIV,450,NO,NA,HK,HK,T,C,C,C,2015-04-02,2015,2015-03-29,2015,I,NY,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,250,NO,NA,HK,HK,T,C,C,C,2015-04-02,2015,2015-04-02,2015,I,AT,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,275,NO,NA,ID,ID,T,W,C,C,2015-04-02,2015,2015-03-29,2015,I,NY,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,9900,NO,NA,TW,TW,T,C,C,C,2015-04-02,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,300,NO,NA,ID,ID,T,C,C,C,2015-04-02,2015,2015-04-02,2015,I,MI,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17680,KG,NA,CN,CN,T,C,C,C,2015-04-02,2015,2015-03-30,2015,I,LA,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,1200,NO,NA,HK,HK,T,W,C,C,2015-04-02,2015,2015-04-02,2015,I,CH,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,710,NO,NA,HK,HK,T,W,C,C,2015-04-02,2015,2015-04-02,2015,I,CH,NA,NA,NA
NA,RAFO,amphibian,Amphibia,Rana,forreri,NA,FORRER'S GRASS,FROG,SPE,1380,KG,NA,MX,MX,T,W,C,C,2015-04-02,2015,2015-04-02,2015,I,NG,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,7,KG,NA,MX,MX,T,W,C,C,2015-04-02,2015,2015-04-02,2015,I,NG,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,LPS,6,NO,NA,AU,CA,T,W,C,C,2015-04-03,2015,2015-04-01,2015,I,LO,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,SG,SG,T,C,C,C,2015-04-03,2015,2015-04-03,2015,I,NY,NA,NA,NA
NA,PBFA,amphibian,Amphibia,Phrynomerus,bifasciatus,NA,BLACK WALKING,FROG,LIV,100,NO,NA,TZ,TZ,T,W,C,C,2015-04-03,2015,2015-04-02,2015,I,MI,NA,NA,NA
NA,LARG,amphibian,Amphibia,Leptopelis,argenteus,NA,BAGAM. FOREST TREE,FROG,LIV,200,NO,NA,TZ,TZ,T,W,C,C,2015-04-03,2015,2015-04-02,2015,I,MI,NA,NA,NA
NA,HPIC,amphibian,Amphibia,Hyperolius,picturatus,NA,TANZANIA REED,FROG,LIV,100,NO,NA,TZ,TZ,T,W,C,C,2015-04-03,2015,2015-04-02,2015,I,MI,NA,NA,NA
NA,HMAR,amphibian,Amphibia,Hyperolius,marmoratus,NA,MARBLED REED,FROG,LIV,25,NO,NA,TZ,TZ,T,W,C,C,2015-04-03,2015,2015-04-02,2015,I,MI,NA,NA,NA
NA,HYM?,amphibian,Amphibia,Hymenochirus,sp.,NA,DWARF CLAWED,FROG,LIV,1350,NO,NA,SG,SG,T,W,C,C,2015-04-03,2015,2015-04-03,2015,I,CH,NA,NA,NA
NA,BEF?,amphibian,Amphibia,Theloderma,sp.,NA,BUG-EYED,FROG,SPE,6,NO,NA,LA,LA,S,W,C,C,2015-04-03,2015,2015-04-06,2015,I,DU,NA,NA,NA
NA,BUFR,amphibian,Amphibia,Bufo,regularis,NA,SQUARE-MARKED,TOAD,LIV,200,NO,NA,TG,TG,T,W,C,C,2015-04-03,2015,2015-04-03,2015,I,LA,NA,NA,NA
NA,HRL?,amphibian,Amphibia,Hyperolius,sp.,NA,REED,FROG,LIV,300,NO,NA,TG,TG,T,W,C,C,2015-04-03,2015,2015-04-03,2015,I,LA,NA,NA,NA
NA,AFR?,amphibian,Amphibia,Afrixalus,sp.,NA,BANANA,FROG,LIV,200,NO,NA,TG,TG,T,W,C,C,2015-04-03,2015,2015-04-03,2015,I,LA,NA,NA,NA
NA,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,125,NO,NA,ID,ID,T,C,C,C,2015-04-03,2015,2015-03-28,2015,I,NY,NA,NA,NA
NA,HLR*,amphibian,Amphibia,Hylarana,sp.,NA,NA,FROG,SPE,2,NO,NA,ID,DE,S,W,C,C,2015-04-03,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,HLR*,amphibian,Amphibia,Hylarana,sp.,NA,NA,FROG,SPE,2,NO,NA,ID,DE,S,W,C,C,2015-04-03,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,HLR*,amphibian,Amphibia,Hylarana,sp.,NA,NA,FROG,SPE,1,NO,NA,ID,DE,S,W,C,C,2015-04-03,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,HLR*,amphibian,Amphibia,Hylarana,sp.,NA,NA,FROG,SPE,3,NO,NA,ID,DE,S,W,C,C,2015-04-03,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,HLR*,amphibian,Amphibia,Hylarana,sp.,NA,NA,FROG,SPE,1,NO,NA,ID,DE,S,W,C,C,2015-04-03,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,HLR*,amphibian,Amphibia,Hylarana,sp.,NA,NA,FROG,SPE,7,NO,NA,ID,DE,S,W,C,C,2015-04-03,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,HLR*,amphibian,Amphibia,Hylarana,sp.,NA,NA,FROG,SPE,3,NO,NA,ID,DE,S,W,C,C,2015-04-03,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,SPE,5,NO,NA,PE,CZ,S,W,C,C,2015-04-03,2015,2015-04-02,2015,I,NY,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,SPE,8,NO,NA,PE,CZ,S,W,C,C,2015-04-03,2015,2015-04-02,2015,I,NY,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,SPE,4,NO,NA,PE,CZ,S,W,C,C,2015-04-03,2015,2015-04-02,2015,I,NY,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,15,NO,NA,MX,CA,S,W,C,C,2015-04-03,2015,2015-04-03,2015,I,SF,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,7,NO,NA,PA,CA,S,W,C,C,2015-04-03,2015,2015-04-03,2015,I,SF,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,17,NO,NA,CR,CA,S,W,C,C,2015-04-03,2015,2015-04-03,2015,I,SF,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,4,NO,NA,GT,CA,S,W,C,C,2015-04-03,2015,2015-04-03,2015,I,SF,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,1,NO,NA,HN,CA,S,W,C,C,2015-04-03,2015,2015-04-03,2015,I,SF,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,4,NO,NA,SV,CA,S,W,C,C,2015-04-03,2015,2015-04-03,2015,I,SF,NA,NA,NA
NA,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,SPE,2,NO,NA,CO,CA,S,W,C,C,2015-04-03,2015,2015-04-03,2015,I,SF,NA,NA,NA
NA,CEGU,amphibian,Amphibia,Ceratobatrachus,guentheri,NA,GUNTHER'S TRIANGLE,FROG,LIV,50,NO,NA,SB,SB,T,W,C,C,2015-04-04,2015,2015-04-04,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,450,NO,NA,SG,SG,T,W,C,C,2015-04-04,2015,2015-04-04,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,3450,NO,NA,ID,ID,T,C,C,C,2015-04-05,2015,2015-04-05,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,2000,NO,NA,ID,ID,T,C,C,C,2015-04-05,2015,2015-04-05,2015,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,250,NO,NA,HK,HK,T,C,C,C,2015-04-05,2015,2015-04-04,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,800,NO,NA,HK,HK,T,C,C,C,2015-04-05,2015,2015-04-04,2015,I,LA,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,750,NO,NA,SG,SG,T,W,C,C,2015-04-05,2015,2015-04-05,2015,I,LA,NA,NA,NA
NA,CYOR,amphibian,Amphibia,Cynops,orientalis,NA,CHINESE DWARF,NEWT,LIV,25,NO,NA,SG,SG,T,C,C,C,2015-04-05,2015,2015-04-05,2015,I,LA,NA,NA,NA
NA,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,180,NO,NA,SG,SG,T,C,C,C,2015-04-05,2015,2015-04-05,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,15921,KG,NA,CN,CN,T,C,C,C,2015-04-05,2015,2015-04-07,2015,I,LA,NA,NA,NA
NA,CNP?,amphibian,Amphibia,Cynops,sp.,NA,FIREBELLY,NEWT,LIV,1180,NO,NA,CN,HK,T,W,C,C,2015-04-05,2015,2015-04-05,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,50993,KG,NA,CN,CN,T,C,C,C,2015-04-06,2015,2015-04-07,2015,I,NW,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,18125,KG,NA,CN,CN,T,C,C,C,2015-04-06,2015,2015-04-06,2015,I,NW,NA,NA,NA
NA,CYPY,amphibian,Amphibia,Cynops,pyrrhogaster,NA,JAPANESE FIREBELLY,NEWT,LIV,90,NO,NA,HK,HK,T,C,C,C,2015-04-06,2015,2015-04-05,2015,I,NY,NA,NA,NA
NA,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,300,NO,NA,HK,HK,T,C,C,C,2015-04-06,2015,2015-04-05,2015,I,NY,NA,NA,NA
NA,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,225,NO,NA,ID,ID,T,W,C,C,2015-04-06,2015,2015-04-05,2015,I,NY,NA,NA,NA
NA,BUFO,amphibian,Amphibia,Bufo,sp.,NA,NA,TOAD,EXT,650,NO,NA,FR,BE,T,W,C,C,2015-04-06,2015,2015-03-29,2015,I,CH,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1600,KG,NA,TW,CN,T,R,C,C,2015-04-06,2015,2015-04-06,2015,I,SF,NA,NA,NA
NA,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,108,NO,NA,VN,VN,T,W,C,C,2015-04-06,2015,2015-04-06,2015,I,LA,NA,NA,NA
NA,RALI,amphibian,Amphibia,Rana,livida,NA,TENASSERIM,FROG,LIV,216,NO,NA,VN,VN,T,W,C,C,2015-04-06,2015,2015-04-06,2015,I,LA,NA,NA,NA
NA,THEB,amphibian,Amphibia,Theloderma,bicolor,NA,CHAPA BUG-EYED,FROG,LIV,25,NO,NA,VN,VN,T,W,C,C,2015-04-06,2015,2015-04-06,2015,I,MI,NA,NA,NA
NA,RLEU,amphibian,Amphibia,Rhacophorus,leucomystax,NA,FLYING,FROG,LIV,90,NO,NA,VN,VN,T,W,C,C,2015-04-06,2015,2015-04-06,2015,I,MI,NA,NA,NA
NA,THEA,amphibian,Amphibia,Theloderma,asperum,NA,HILL GARDEN BUGEYE,FROG,LIV,40,NO,NA,VN,VN,T,W,C,C,2015-04-06,2015,2015-04-06,2015,I,MI,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17680,KG,NA,CN,CN,T,C,C,C,2015-04-06,2015,2015-04-07,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17680,KG,NA,CN,CN,T,C,C,C,2015-04-06,2015,2015-04-07,2015,I,LA,NA,NA,NA
NA,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,1500,KG,NA,TW,TW,T,C,C,C,2015-04-06,2015,2015-04-06,2015,I,LA,NA,NA,NA
NA,RARF,amphibian,Amphibia,Rana,arfaki,NA,ARFAK MOUNTAINS,FROG,SPE,3,NO,NA,ID,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RARF,amphibian,Amphibia,Rana,arfaki,NA,ARFAK MOUNTAINS,FROG,SPE,6,NO,NA,PG,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,7,NO,NA,AU,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,4,NO,NA,SB,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,3,NO,NA,ID,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,2,NO,NA,PG,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,4,NO,NA,ID,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,1,NO,NA,PG,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,3,NO,NA,PG,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,4,NO,NA,PG,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,1,NO,NA,PG,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,3,NO,NA,PG,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,3,NO,NA,ID,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,9,NO,NA,PG,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
NA,RAGA,amphibian,Amphibia,Rana,garritor,NA,EILOGO ESTATE,FROG,SPE,2,NO,NA,ID,AU,S,W,C,C,2015-04-07,2015,2015-03-26,2015,I,NY,NA,NA,NA
